Location,Price_Period,Date_Added_Updated,Description,Serviced
Rivervalley Estate Berger Ojodu Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 11 Jan 2023 ", FOR RENT: Standard 3 bedroom flat all rooms ensuite with 4 toilet upstairs at Rivervalley .. Read more ,
Alagomeji Yaba Lagos,"150,000,000/year","  Updated 19 Feb 2023, Added 06 Jan 2023 "," FOR RENT: A bungalow for sale on a full plot of land @ Queen Street Alagomeji, Yaba, Lagos.. Read more ",
"Unity Road, Aboru Iyana Ipaja Ipaja Lagos","5,000/month","  Updated 19 Feb 2023, Added 18 Oct 2022 ", FOR RENT: Letting!!! Spacious shop . Location : Unity Road Aboru Lagos. Price: 5k .. Read more ,
Off Odozi Street Berger Ojodu Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 26 Sep 2022 ", FOR RENT: A mini warehouse alone in a compound on a full plot with 2 gate entrance Rent.. Read more ,
Off Ogudu Road Ogudu Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 26 Sep 2022 ", FOR RENT: Tastefully finished and well furnished built 3 bedroom flat Ensuite with modern .. Read more ,
Onike Bariga Lagos,"900,000/year","  Updated 19 Feb 2023, Added 13 Jan 2023 "," FOR RENT: Exquisitely finished, super decent and standard miniflat in a very good location.. Read more ",
Oworo Kosofe Ikosi Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Newly Built Spacious 2 Bedroom for N1.5M Yearly With POP and Screeded Wall in a .. Read more ,
Adeniyi Jones Ikeja Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 ", FOR RENT: Furnished and service mini flat apartment located in an estate in Adeniyi Jones .. Read more ,
Estate Road Ketu Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR RENT: Relatively new 2 bedroom flat at, off estate road Alapere with all modern facili.. Read more ",
Gbagada Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 ", FOR RENT: New built Modern 6 units 3 bedroom flat up n ground flats all rooms all tiled PO.. Read more ,
Berger Ojodu Lagos,"1,000,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Very Nice 2 Bedroom flat with all rooms ensuite at Olowora Berger Price 1m .. Read more ,
Thomas Estate Ajah Lagos,"3,700,000/year","  Updated 19 Feb 2023, Added 19 Jan 2023 "," FOR RENT: 4 bedroom terrace duplex To let at Thomas estate Ajah Eti-Osa Lagos, all rooms e.. Read more ",
Ebute Metta Yaba Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 10 Feb 2023 "," FOR RENT: Lovely 2 bedroom flat at Herbert Macaulay way by Ondo Ebute-metta, Yaba rent 1... Read more ",
Morocco Shomolu Lagos,"1,400,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Unique standard 2 bedroom flat with all amenities at MOROCCO SHOMOLU LAGOS. 1.. Read more ,
Iwaya Onike Yaba Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 25 Jul 2022 ", FOR RENT: Neatly used and clean 3 bedrooms flat all en-suite in a decent environment at IW.. Read more ,
Abule Ijesha Yaba Lagos,"600,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: MINI FLAT at Abule ijesha yaba for 600k per year. 467.. Read more ,
Banana Island Ikoyi Lagos,"150,000,000","  Updated 15 Feb 2023, Added 12 Dec 2022 "," FOR SALE: FOR SALE: LOCATION: BANANA ISLAND ESTATE, IKOYI, LAGOS. FULLY FURNISHED 2 .. Read more",ServicedFurnished
Ogooluwa Giwa Aboru Iyana Ipaja Ipaja Lagos,"350,000/year","  Updated 19 Feb 2023, Added 06 Jan 2023 "," FOR RENT: Very spacious 3-bedroom apartment. Features: Big, fenced, gated, and upstair.. Read more ",
Arowojobe Estate Maryland Ikeja Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 17 Feb 2023 ", FOR RENT: Nicely built three bedroom flat in Arowojobe Estate Mende Maryland going for 2.5.. Read more ,
River Valley Estate Ojodu Lagos,"500,000/year","  Updated 19 Feb 2023, Added 17 Oct 2022 ", FOR RENT: Big Shop Space @ Rivervalley Estate Ojodu berger Just by the Main Entrance. .. Read more ,
Oke Ira Ogba Lagos,"1,300,000/year","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR RENT: 2-bedroom flat at Ayan-Bode Street Oke-Ira Ogba upstairs rent 1.3m. .. Read more ,
Awolowo Way Ikeja Lagos,"3,000,000/year","  Updated 19 Feb 2023, Added 17 Feb 2023 ", FOR RENT: Brand New 3 bedroom flat 3m office or residential 2 bedroom for residential o.. Read more ,
Omole Phase 1 Ojodu Lagos,"1,000,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 ", FOR RENT: 2 bedroom flat at Olowora 1 million nairas with three toilets. 181.. Read more ,
Alhaji Jimoh Street Adeniyi Jones Ikeja Lagos,"7,000,000/year","  Updated 19 Feb 2023, Added 13 Feb 2023 ", FOR RENT: A fully furnished fenced and well appointed 4 bedroom detached house on three fl.. Read more ,
Shoprite Sangotedo Ajah Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 ", FOR RENT: 4 bedroom semi detached duplex alone in a compound with BQ To let around novare .. Read more ,
Shomolu Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 ", FOR RENT: To Let Newly Built lovely 2 Bedroom flat at Ladilak Shomolu. Rent: 1.3m an.. Read more ,
Atunrase Medina Gbagada Lagos,"600,000/year","  Updated 19 Feb 2023, Added 13 Oct 2022 ", FOR RENT: A very big Room self-contained Apartment upstairs (4 to share compound) Loca.. Read more ,
Lekki Phase 1 Lekki Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 "," FOR RENT: Massive 3 bedroom with BQ at Lekki phase 1, Rent 4m Agency 10%, Legal 600k Cau.. Read more ",
Osapa London Lekki Lagos,"4,000,000/year","  Updated 16 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Luxury 4 Bedroom duplex available for rent at Osapa Lekki Lagos. Features: A.. Read more,Newly Built
Ladylak Bariga Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Newly built Unique Standard 2 bedroom flat upstairs and Downstairs with Modern f.. Read more ,
Oniru Victoria Island Lagos,"4,500,000/year","  Updated 19 Feb 2023, Added 17 Feb 2023 ", FOR RENT: TO LET EXECUTIVE AND SPACIOUS SELF SERVICED TWO (2) BEDROOM APARTMENT IN A SE.. Read more ,
Abule Ijesha Yaba Lagos,"600,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Portable Mini-flat Groundfloor fence round and Gated with parking space plus sec.. Read more ,
Ladylak Bariga Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 "," FOR RENT: Exquisitely finished, standard newly built lovely 2bed room flat at LADILAK SHOM.. Read more ",
Ikeja Gra Ikeja Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 "," FOR RENT: 2 BEDROOM FLAT TO LET AT IKEJA GRA Rent : 4,000,000 Service charge: 3,000,00.. Read more ",
Ogba Ikeja Lagos,"500,000/year","  Updated 19 Feb 2023, Added 20 Jan 2023 "," FOR RENT: Rent: 500,000 Agreement : 100,000 Agency fees: .. Read more ",
Ilaje Bariga Lagos,"450,000/year","  Updated 19 Feb 2023, Added 31 Jan 2023 ", FOR RENT: Serviced Studio apartment at off Ilaje Road Bariga Rent is 450k per year. .. Read more ,
Palmgroove Shomolu Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Neat Spacious 3 Bedroom at Off PEDRO LADILAK-PALMGROOVE LAGOS Price: 1.2M p.. Read more ,
Falolu Surulere Lagos,"1,000,000/year","  Updated 19 Feb 2023, Added 03 Feb 2023 "," FOR RENT: VERY CLEAN AND SPACIOUS MINIFLAT WITH 2 TOILETS, UPSTAIRS AT FALOLU, STRICTLY FO.. Read more ",
Peace Estate Baruwa Ipaja Lagos,"800,000/year","  Updated 19 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Clean 2 bedroom flat at peace estate Baruwa Ipaja Lagos upstairs 800k per annum... Read more ,
Ojota Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 ", FOR RENT: A newly built mini flat duplex with packing space very clean with stand by gener.. Read more ,
Odunsi Road Bariga Shomolu Lagos,"10,000/month","  Updated 19 Feb 2023, Added 21 Oct 2022 ", FOR RENT: JUST OUT SHOP @ odunsi road Bari ga & extension RENT 10k 467.. Read more ,
Peace Estate Baruwa Ipaja Lagos,"700,000/year","  Updated 19 Feb 2023, Added 13 Sep 2022 ", FOR RENT: 3 Bedroom flat fence gate with pop young couple Yoruba client working class at p.. Read more ,
Onipanu Ilupeju Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 "," FOR RENT: Nicely Built Two Bedroom Flats at Onipanu by Ilupeju. Ensuite rooms, guest toil.. Read more ",
Obafemi Awolowo Way Ikeja Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 10 Feb 2023 ", FOR RENT: Lovely 3 bedroom flat Off Allen IKEJA 2.5million per annum Agreement: 250k. .. Read more ,
Abule Ijesha Yaba Lagos,"800,000/year","  Updated 19 Feb 2023, Added 17 Feb 2023 ", FOR RENT: Mini-flat upstairs with Parking space at Odunukan street Abule Ijesha Yaba. P.. Read more ,
Agidingbi Ikeja Lagos,"350,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 "," FOR RENT: A FURNISHED ROOM SELF-CONTAINED IN A FLAT BEDROOM, AIR-CONDITIONED AND FAN, WITH.. Read more ",
Iyana Ipaja Ipaja Lagos,"350,000/year","  Updated 19 Feb 2023, Added 18 Jan 2023 "," FOR RENT: Very spacious 3 bedroom apartment. Features: Big, fenced, gated, and upstair. .. Read more ",
Ilaje Road Bariga Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 18 Jan 2023 ", FOR RENT: A brand new 2 bedroom apartment on the middle of Ilaje road Bariga for 1.5m annu.. Read more ,
Pedro Road Bariga Lagos,"800,000/year","  Updated 19 Feb 2023, Added 13 Feb 2023 "," FOR RENT: Newly renovated mini flat in a nice neighborhood at kusa Street, off Pedro Road .. Read more ",
Off Apata Str. Shomolu Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 05 Aug 2022 ", FOR RENT: A CHURCH SPACE OFF APATA STR. ON A MAJOR RD. SHOMOLU GOOD FOR REDEEM CHURCH OR A.. Read more ,
"Budland Street, Akiode Berger Ojodu Lagos","1,500,000/year","  Updated 19 Feb 2023, Added 06 Sep 2022 "," FOR RENT: 75sq meters hall with 4 rooms and a parlor upstairs and 2 rooms downstairs, on B.. Read more ",
Onipanu Shomolu Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 ", FOR RENT: 2 bedroom flat Ground floor at ONIPANU-PALMGROOVE LAGOS 1.5M PER ANNUMM .. Read more ,
Palmgroove Onipanu Shomolu Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: Newly built 2 bedroom flat with all rooms ensuite, plus guest toilet, Ground flo.. Read more ",
Alapere Ketu Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: 3 bedroom flat for 1.5m at Alapere with pop gated street, cabinet and wardrobe a.. Read more ",
"Babs Animashaun Road, Off Bode Thomas Surulere Lagos","3,500,000/year","  Updated 19 Feb 2023, Added 25 Nov 2022 "," FOR RENT: LETTING A Massive Space good for Church, Events center, School, Factory, etc . G.. Read more ",
Bariga Lagos,"800,000/year","  Updated 19 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Newly Build 8 Unit Mini Flat In A Good Area Of Bariga With Interlock Road Ren.. Read more ,
Baruwa Ipaja Lagos,"900,000/year","  Updated 19 Feb 2023, Added 10 Feb 2023 ", FOR RENT: Newly built 2 bedroom flat at peace estate Baruwa Ipaja Lagos 900k per annum. .. Read more ,
Egbeda Alimosho Lagos,"400,000/year","  Updated 19 Feb 2023, Added 09 Jun 2022 "," FOR RENT: A mini warehouse along with idimu opposite area M, with enough car park space, g.. Read more ",
Beechwood Estate Ajah Lagos,"52,000,000","  Updated 18 Feb 2023, Added 31 Jan 2023 ", FOR SALE: ** Distressed Sale *** We are pleased to present these newly built 4 Bedroom d.. Read more,ServicedNewly Built
St. Finbars Road Yaba Lagos,"400,000/year","  Updated 19 Feb 2023, Added 24 Oct 2022 ", FOR RENT: A very big shop at st. Finbars Road Akoka Yaba suitable for a kind of trades .. Read more ,
Thomas Estate Ajah Lagos,"1,700,000/year","  Updated 19 Feb 2023, Added 09 Feb 2023 "," FOR RENT: 2 bedroom flat To let around Abraham Adesanya Lekki Eti-osa Lagos, all rooms en-.. Read more ",
Ayobo Ipaja Lagos,"600,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Newly built 2bedroom flat at koloba area Ayobo All room en-suite Full pop .. Read more ,
Magodo Phase 2 Ojodu Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 03 Feb 2023 "," FOR RENT: Are you looking for a brand new apartment in one of the nice places in Lagos, Ni.. Read more ",
Palmgroove Shomolu Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Very Spacious 3 Bedroom Flat upstairs at Close to EMMANUEL KOLAWOLE STREET MOROC.. Read more ,
"Giwa, Aboru Main Road Ipaja Lagos","25,000/month","  Updated 19 Feb 2023, Added 13 Sep 2022 "," FOR RENT: Shop Letting !!! On a major road Features: Very spacious, on a major road with .. Read more ",
Goodnews Estate Ajah Lagos,"850,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: 2 bedrooms flat at Road 2, Goodnews Estate, Sangotedo, Ajah. Rent: N850k Age.. Read more ",
Ikota Lekki Lagos,"3,500,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: 3 bedroom semi detached duplex To let at Ikota Lekki, Lagos, all rooms ensuite w.. Read more ",
Bajulaiye Road Shomolu Lagos,"1,000,000/year","  Updated 19 Feb 2023, Added 10 Jan 2023 "," FOR RENT: A Very Clean, Decent and Spacious 3bed room Flat at OFF BAJULAIYE ROAD, SHOMOLU.. Read more ",
Opebi Ikeja Lagos,"800,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR RENT: Shop To let at off Opebi Ikeja Rent: N800,000 Agent: N160,000 Agreement: N80,.. Read more ",
Ikeja Gra Ikeja Lagos,"7,500,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Decent 3 bedroom flat with BQ at Ikeja GRA for 7.5m per annum. 18.. Read more ,
Ojodu Grammer School Area Ojodu Lagos,"1,000,000/year","  Updated 19 Feb 2023, Added 19 Jan 2023 "," FOR RENT: Very Standard and Spacious 3 Bedroom Flat In A Gated Street Off Otunba Street, O.. Read more ",
Ijesha Surulere Lagos,"1,170,000/year","  Updated 19 Feb 2023, Added 23 Jan 2023 "," FOR RENT: A newly renovated 2bedroom ground floor of 2 in a compound house at Ijesha, clos.. Read more ",
Alagomeji Yaba Lagos,"2,300,000/year","  Updated 19 Feb 2023, Added 27 Jan 2023 ", FOR RENT: Executive neatly used 3 bedroom flat at ALAGOMEJI YABA with enough car space in.. Read more ,
Western Avenue Surulere Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 27 Jan 2023 "," FOR RENT: 1.5m yearly rent, AC 150/150k.....Caution 100k. Located in a good environment, .. Read more ",
Soluyi Gbagada Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 "," FOR RENT: A Newly built 2 Bedroom Flat in a very serene environment, Gated and Interlocked.. Read more ",
Maryland Ikeja Lagos,"5,000,000/year","  Updated 19 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Newly built and lovely 4 bedroom terrace with a room BQ in green land estate Men.. Read more ,
Maryland Ikeja Lagos,"5,000,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 "," FOR RENT: NEWLY BUILT 4 Bedroom Semi Detached Duplex with POP, Security Doors, BQ, Power B.. Read more ",
Off Agboyin Via Adelabu Surulere Lagos,"1,800,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 ", FOR RENT: A newly built 2 bedroom flat located at Off Agboyin via Adelabu Surulere Pric.. Read more ,
Fola Agoro Yaba Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 17 Oct 2022 ", FOR RENT: Very extraordinary spacious shop at fola goro Yaba 1.2m yearly agreement and com.. Read more ,
Brains And Hammers Estate Life Camp Abuja,"150,000,000","  Updated 19 Feb 2023, Added 15 Dec 2022 ", FOR SALE: Furnished 4 Bedroom Duplex - 24Hrs Electricity/WIFI/Security The 4-bedroom s.. Read more,ServicedFurnished
Medina Estate Medina Gbagada Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 ", FOR RENT: Very lovely 3 bedroom ground floor with pop and dining area enough car in a very.. Read more ,
"College Road, Ikeja Ogba Lagos","3,500,000/year","  Updated 19 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Exquisite one wing newly built 4 bedroom duplex pop finishing in a secure tarred.. Read more ,
Millenuim Ups Gbagada Lagos,"3,500,000/year","  Updated 19 Feb 2023, Added 11 Jan 2023 "," FOR RENT: Newly built 3 bedroom flat on two floors at millennium estate Gbagada, N3.5m .. Read more ",
Ikotun Igando Lagos,"900,000/year","  Updated 19 Feb 2023, Added 18 Jan 2023 ", FOR RENT: 3 bedroom flat at Omolade Bus Stop after Igando 600k per annum total package 900.. Read more ,
Ijesha Surulere Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 ", FOR RENT: VERY DECENT Relatively new 3 BEDROOM FLAT SECOND FLOOR with ALL ROOMS INSUIT .. Read more ,
Shomolu Lagos,"800,000/year","  Updated 19 Feb 2023, Added 07 Feb 2023 "," FOR RENT: NEWLY BUILT 2 BEDROOM FLAT AT OMOALADE-ALAFIA STREET, OFF PEDRO RD. VERY CLE.. Read more ",
Sabo Yaba Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 25 Jan 2023 "," FOR RENT: Spacious 2 bedroom flat with all rooms ensuite, guest toilet, pop ceiling, perso.. Read more ",
Ikota Lekki Lagos,"4,500,000/year","  Updated 19 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Direct brief: Luxury 4 bedroom semi-Detached duplex with BQ to let at signature.. Read more ,
Ilupeju Lagos,"1,800,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 ", FOR RENT: 2/3bedroom Apartment for rent in Ilupeju. Price: N1.8m & N2.1m respectively. S.. Read more ,
Alagomeji Yaba Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: Very Spacious Office Space Upstairs At Alagomeji, Yaba With Three Toilets, Parki.. Read more ",
Ikota Lekki Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR RENT: 2bedroom flat with BQ available To let around Ikota Lekki Lagos, all rooms ensui.. Read more ",
Marwa Ikate Lekki Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 28 Dec 2022 ", FOR RENT: Newly Built self serviced 3 Bedroom Duplex in an enclosed estate. Location: lek.. Read more ,
Eti Osa Ajah Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 31 Aug 2022 ", FOR RENT: Shop space & office space available To let In a busy road around Ajah eti-osa le.. Read more ,
Fadeyi Shomolu Lagos,"1,100,000/year","  Updated 19 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Newly built 2 bedroom at fadeyi N1.1m 467.. Read more ,
Sabo Yaba Lagos,"1,800,000/year","  Updated 19 Feb 2023, Added 14 Feb 2023 ", FOR RENT: A Neatly used 2bedroom flat at Sabo Yaba. Features Kitchen Cabinets Wardrob.. Read more ,
Eric Moore Surulere Lagos,"130,000,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 "," FOR RENT: 3 numbers 3 bedroom fully detached duplex off Eric Moore Road, Surulere Lagos. .. Read more ",
Aboru Iyana Ipaja Ipaja Lagos,"400,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 ", FOR RENT: A newly built Room and parlour self contained available inside an estate at abor.. Read more ,
Onipanu Shomolu Lagos,"1,100,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Nicely Built 2 Bedroom Flats at Onipanu by Ilupeju Very Close to Ikorodu Road w.. Read more ,
Baruwa Ipaja Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Newly built 3 bedroom flat at 2 storey baruwa 1.5m per annum DM for inspection. .. Read more ,
Ayobo Ipaja Lagos,"400,000/year","  Updated 19 Feb 2023, Added 20 Jan 2023 "," FOR RENT: N400K at Orisunmibare phase one, Ayobo 484.. Read more ",
Mijl Residence & Villas Ilasan Lekki Lagos,"70,000/day","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SHORTLET: Brand new luxurious furnished 2 Bedroom Terrace Duplex at Mijl Residence & Villa.. Read more,Newly BuiltFurnishedServiced
Aguda Surulere Lagos,"1,300,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR RENT: Clean 3 bedroom apartment with all rooms ensuit, plus visitors toilet, Ground fl.. Read more ",
Alimosho Lagos,"400,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Newly renovated 2 Bedroom Flat To Let off Meiran Joke Ayo Road Prepaid meter .. Read more ,
"Near Heritage Estate, Aboru Ipaja Lagos","250,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR RENT: Executive mini flat! Features: fenced, gated, all round tiled no landlord Pri.. Read more ",
Iyana Ipaja Ipaja Lagos,"3,000,000/year","  Updated 19 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Executive 5 bedroom duplex alone in the compound all room ensuite pop ceiling a.. Read more ,
Pedro Road Bariga Lagos,"1,300,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: 3 bedroom Flat upstairs at off Pedro road LAGOS Serene environment with Prepa.. Read more ,
"Off Islamic Street, Ojodu Abiodun Road Ojodu Lagos","350,000/year","  Updated 19 Feb 2023, Added 20 Jan 2023 "," FOR RENT: Lovely and Portable Mini flat with Pop in the Sitting Room off Islamic Street, O.. Read more ",
Thomas Estate Ajah Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 ", FOR RENT: 2 bedroom flat To let at Thomas estate Ajah all rooms en-suit with bath tub and .. Read more ,
Along Odozi Road Ojodu Lagos,"800,000/year","  Updated 19 Feb 2023, Added 20 Oct 2022 ", FOR RENT: Very big shop along Odozi road Ojodu Rent: 800k asking To be vacant immed.. Read more ,
Bariga Lagos,"500,000/year","  Updated 19 Feb 2023, Added 09 Feb 2023 ", FOR RENT: A very hot clean and spacious mini flat at Ladilak near Gbagada going for 500k p.. Read more ,
Iyana Ipaja Ipaja Lagos,"150,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 "," FOR RENT: Newly out room self contain Features: Fenced, gated with water,all round tiles,.. Read more ",
Victoria Island Lagos,"15,000,000/year","  Updated 19 Feb 2023, Added 17 Feb 2023 ", FOR RENT: Exquisite 3 Bedroom Maisonette (Floors 6&7) on high rise tower at Victoria I.. Read more ,
Shomolu Lagos,"500,000/year","  Updated 19 Feb 2023, Added 26 Jan 2023 "," FOR RENT: Newly built spacious MINIFLAT with 2t,1bt at Shomolu for 1m per year. Same pl.. Read more ",
"Soji Oshodi Street, Famous Bus Stop Pedro Bariga Lagos","1,200,000/year","  Updated 19 Feb 2023, Added 17 Jan 2023 ", FOR RENT: MINI 2 BEDROOM FLAT AT SOJI OSHODI STR. FAMOUS BUS STOP PEDRO. ALL ROOMS ENSU.. Read more ,
Off Oguntolu Road Shomolu Lagos,"950,000/year","  Updated 19 Feb 2023, Added 14 Feb 2023 ", FOR RENT: A Very Lovely Standard and Spacious Mini flat at off Oguntolu road shomolu Ups.. Read more ,
Diya Road Gbagada Lagos,"5,000,000/year","  Updated 19 Feb 2023, Added 30 Dec 2022 ", FOR RENT: 5 bedroom detached duplex @ Off Diya street Rd behind Zenith bank Gbagada Fe.. Read more ,
Alagbado Abule Egba Lagos,"22,000/month","  Updated 19 Feb 2023, Added 19 Oct 2022 ", FOR RENT: SHOP WITH BIG EXTENSION ALONG AIT ROAD (MTN OUTLETS) BLUE BANANA BUS-STOP ALAG.. Read more ,
Adelabu Surulere Lagos,"300,000/year","  Updated 19 Feb 2023, Added 27 Sep 2022 ", FOR RENT: SPACIOUS SHOP AT ADELABU ROAD FOR A YORUBA CLIENT PRICE. 300 PER ANNUM. NET.. Read more ,
Iyana Ipaja Ipaja Lagos,"300,000/year","  Updated 19 Feb 2023, Added 26 Jan 2023 "," FOR RENT: Features: Fenced, gated, all round tiles, and very clean. Price:300k. Locati.. Read more ",
Arole Command Axis Abule Egba Lagos,"400,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 ", FOR RENT: TO LET NEW HOUSE. CLEAN MINI FLAT is available with all amenities al round t.. Read more ,
Ogunlana Surulere Lagos,"700,000/year","  Updated 19 Feb 2023, Added 20 Jan 2023 "," FOR RENT: Mini flat at Michaels Ogun near Ogunlana drive 700, with Water and gate. .. Read more ",
"First Unity Estate , Badore Badore Ajah Lagos","40,000/day","  Updated 19 Feb 2023, Added 18 Jan 2022 ", FOR SHORTLET: This 3 bedroom apartment is elegantly and tastefully finished. It is situated in.. Read more,FurnishedServiced
Akoka Yaba Lagos,"400,000/year","  Updated 19 Feb 2023, Added 03 Feb 2023 "," FOR RENT: Room Self contained at Pako Akoka for 400k,500k and 600k per year. .. Read more ",
Alimosho Lagos,"500,000/year","  Updated 19 Feb 2023, Added 18 Jan 2023 "," FOR RENT: A standard and beautifully built 2 bedroom flat up for grab,all round tiles,all .. Read more ",
Babtope Aguda Surulere Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: A NEWLY RENOVATED 2UNITS OF 3BEDROOM FLAT UP AND DOWN IN A BLOCK OF 4FLAT WITH .. Read more ,
Iyana Ipaja Ipaja Lagos,"150,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 "," FOR RENT: Newly outroom self Features: Fenced, gated with water, all round tiles, upstai.. Read more ",
"Iyana Ekoro, Meiran Alimosho Lagos","400,000/year","  Updated 19 Feb 2023, Added 06 Jan 2023 ", FOR RENT: 2 Bedroom Flats To Let Location: IYana Ekoro Meiran Lagos Close To The Tarre.. Read more ,
Iyana Ipaja Ipaja Lagos,"600,000/year","  Updated 19 Feb 2023, Added 27 Jan 2023 ", FOR RENT: 2 bedroom To let Pop Kitchen carbine 3 toilets Wardrobe Fence gated Flo.. Read more ,
Amikanle Road Abule Egba Lagos,"10,000/month","  Updated 19 Feb 2023, Added 20 May 2022 ", FOR RENT: Shop to let Amikanle road Drinks and provision and food stuff not allowed 10.. Read more ,
Adeola Odeku Victoria Island Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 14 Feb 2023 ", FOR RENT: Office Space For Lease in V.I Chalet with 3 bedrooms En-suite Freshly painted .. Read more ,
"Peace Estate, Command Ipaja Lagos","400,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Decent 2 bedroom Flat Fence Gate Water All round tiles Floored Compound 2 .. Read more ,
Omole Phase 1 Ojodu Lagos,"450,000/year","  Updated 19 Feb 2023, Added 27 Jan 2023 ", FOR RENT: To let A room Self-contained in a beautiful place upstairs pop water kichen cabi.. Read more ,
